"Kernel Name","glibc_exp_mod_myexp_",
"Address","Source","Warp Stall Sampling (All Samples)","Warp Stall Sampling (Not-issued Samples)","# Samples","Instructions Executed","Thread Instructions Executed","Predicated-On Thread Instructions Executed","Avg. Threads Executed","Avg. Predicated-On Threads Executed","Divergent Branches","Address Space","Access Operation","Access Size","L1 Tag Requests Global","L1 Conflicts Shared N-Way","L1 Wavefronts Shared Excessive","L1 Wavefronts Shared","L1 Wavefronts Shared Ideal","L2 Theoretical Sectors Global Excessive","L2 Theoretical Sectors Global","L2 Theoretical Sectors Global Ideal","L2 Theoretical Sectors Local","L2 Explicit Evict Policies","L2 Explicit Hit Policy Evict First","L2 Explicit Hit Policy Evict Last","L2 Explicit Hit Policy Evict Normal","L2 Explicit Hit Policy Evict Normal Demote","L2 Explicit Miss Policy Evict First","L2 Explicit Miss Policy Evict Normal","stall_barrier","stall_branch_resolving","stall_dispatch","stall_drain","stall_imc","stall_lg","stall_long_sb","stall_math","stall_membar","stall_mio","stall_misc","stall_no_inst","stall_not_selected","stall_selected","stall_short_sb","stall_sleep","stall_tex","stall_wait","stall_barrier (Not Issued)","stall_branch_resolving (Not Issued)","stall_dispatch (Not Issued)","stall_drain (Not Issued)","stall_imc (Not Issued)","stall_lg (Not Issued)","stall_long_sb (Not Issued)","stall_math (Not Issued)","stall_membar (Not Issued)","stall_mio (Not Issued)","stall_misc (Not Issued)","stall_no_inst (Not Issued)","stall_not_selected (Not Issued)","stall_selected (Not Issued)","stall_short_sb (Not Issued)","stall_sleeping (Not Issued)","stall_tex (Not Issued)","stall_wait (Not Issued)"
"0x7c75872b01f0","      DADD R8, R6, c[0x2][0xf8] ","19","19","19","1260","40000","40000","31","31","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19","0","0","0"
"0x7c75872b0200","      DMUL R6, R54, c[0x2][0xd8] ","3","2","3","1260","40000","40000","31","31","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"0x7c75872b0210","      IMAD.MOV.U32 R54, RZ, RZ, R4 ","8","6","8","1260","40000","40000","31","31","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0"
"0x7c75872b0220","      MOV R55, R5 ","0","0","0","1260","40000","40000","31","31","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7c75872b0230","      DADD R10, R8, R10 ","24","24","24","1260","40000","40000","31","31","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24","0","0","0"
"0x7c75872b0240","      IMAD.MOV.U32 R4, RZ, RZ, R0 ","0","0","0","1260","40000","40000","31","31","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7c75872b0250","      MOV R5, R3 ","1","0","1","1260","40000","40000","31","31","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7c75872b0260","      DMUL R8, R52, c[0x2][0xe0] ","1","0","1","1260","40000","40000","31","31","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7c75872b0270","      DMUL R12, R60, c[0x2][0x108] ","4","1","4","1260","40000","40000","31","31","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0x7c75872b0280","      DADD R6, R6, R8 ","42","42","42","1260","40000","40000","31","31","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","38","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","38","0","0","4"
"0x7c75872b0290","      DMUL R8, R60, c[0x2][0xe8] ","4","4","4","1260","40000","40000","31","31","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4"
"0x7c75872b02a0","      DADD R70, R10, R12 ","7","7","7","1260","40000","40000","31","31","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","1"
"0x7c75872b02b0","      DADD R6, R6, R8 ","33","33","33","1260","40000","40000","31","31","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30","0","0","3"
"0x7c75872b02c0","      DMUL R8, R30, c[0x2][0x120] ","2","2","2","1260","40000","40000","31","31","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"0x7c75872b02d0","      DMUL R10, R70, R14 ","10","10","10","1260","40000","40000","31","31","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0","0","1"
"0x7c75872b02e0","      DADD R10, R6, -R10 ","42","42","42","1260","40000","40000","31","31","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","39","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","39","0","0","3"
"0x7c75872b02f0","      DMUL R6, R62, c[0x2][0x110] ","2","1","2","1260","40000","40000","31","31","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0x7c75872b0300","      STL.64 [R1+0x430], R10 ","26","26","26","1260","40000","40000","31","31","0","Local","Store","64","0","0","0","0","0","0","0","0","10000","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26","0","0","0"
"0x7c75872b0310","      DADD R6, R6, c[0x2][0x118] ","6","6","6","1260","40000","40000","31","31","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0"
"0x7c75872b0320","      DADD R26, R6, R8 ","35","34","35","1260","40000","40000","31","31","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","31","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","31","0","0","3"
"0x7c75872b0330","      CALL.ABS.NOINC 0x0 ","30","30","30","1260","40000","40000","31","31","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","29","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","29","0","0","1"
"0x7c75872b0340","      LDL.64 R6, [R1+0x450] ","2","2","2","1260","40000","40000","31","31","0","Local","Load","64","0","0","0","0","0","0","0","0","10000","-","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0x7c75872b0350","      IMAD.MOV.U32 R52, RZ, RZ, R4 ","0","0","0","1260","40000","40000","31","31","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7c75872b0360","      MOV R4, R22 ","2","0","2","1260","40000","40000","31","31","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7c75872b0370","      IMAD.MOV.U32 R53, RZ, RZ, R5 ","3","0","3","1260","40000","40000","31","31","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7c75872b0380","      MOV R20, 0x0 ","1","0","1","1260","40000","40000","31","31","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7c75872b0390","      IMAD.MOV.U32 R5, RZ, RZ, R19 ","1","0","1","1260","40000","40000","31","31","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7c75872b03a0","      MOV R21, 0x0 ","0","0","0","1260","40000","40000","31","31","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7c75872b03b0","      DMUL R6, R70, R6 ","11","10","11","1260","40000","40000","31","31","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0"
"0x7c75872b03c0","      DADD R8, -RZ, -R6 ","32","32","32","1260","40000","40000","31","31","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","28","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","28","0","0","4"
"0x7c75872b03d0","      STL.64 [R1+0x430], R6 ","0","0","0","1260","40000","40000","31","31","0","Local","Store","64","0","0","0","0","0","0","0","0","10000","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7c75872b03e0","      STL.64 [R1], R8 ","23","23","23","1260","40000","40000","31","31","0","Local","Store","64","0","0","0","0","0","0","0","0","10000","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19","0","0","4"
"0x7c75872b03f0","      CALL.ABS.NOINC 0x0 ","6","5","6","1260","40000","40000","31","31","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0"
"0x7c75872b0400","      LDL.64 R40, [R1+0x430] ","8","8","8","1260","40000","40000","31","31","0","Local","Load","64","0","0","0","0","0","0","0","0","10000","-","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","2","0","4","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","2"
"0x7c75872b0410","      MUFU.RCP64H R7, -6 ","0","0","0","1260","40000","40000","31","31","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7c75872b0420","      IMAD.MOV.U32 R10, RZ, RZ, 0x0 ","1","0","1","1260","40000","40000","31","31","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7c75872b0430","      MOV R11, 0x40180000 ","0","0","0","1260","40000","40000","31","31","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7c75872b0440","      IMAD.MOV.U32 R6, RZ, RZ, 0x1 ","0","0","0","1260","40000","40000","31","31","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7c75872b0450","      MOV R34, R4 ","0","0","0","1260","40000","40000","31","31","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7c75872b0460","      IMAD.MOV.U32 R35, RZ, RZ, R5 ","0","0","0","1260","40000","40000","31","31","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7c75872b0470","      DMUL R42, R24, c[0x2][0x128] ","0","0","0","1260","40000","40000","31","31","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7c75872b0480","      BSSY B6, 0x7c75872b0670 ","0","0","0","1260","40000","40000","31","31","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7c75872b0490","      DADD R42, R26, R42 ","28","28","28","1260","40000","40000","31","31","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25","0","0","3"
"0x7c75872b04a0","      DFMA R8, R6, R10, 1 ","1","0","1","1260","40000","40000","31","31","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7c75872b04b0","      DFMA R8, R8, R8, R8 ","32","31","32","1260","40000","40000","31","31","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","27","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27","0","0","4"
"0x7c75872b04c0","      DFMA R8, R6, R8, R6 ","35","33","35","1260","40000","40000","31","31","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","30","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30","0","0","3"
"0x7c75872b04d0","      DFMA R10, R8, R10, 1 ","26","26","26","1260","40000","40000","31","31","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23","0","0","3"
"0x7c75872b04e0","      DFMA R4, R8, R10, R8 ","32","29","32","1260","40000","40000","31","31","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","25","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25","0","0","4"
"0x7c75872b04f0","      DADD R8, -R34, 1 ","0","0","0","1260","40000","40000","31","31","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7c75872b0500","      DMUL R32, R40, R40 ","2","1","2","1260","40000","40000","31","31","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0x7c75872b0510","      DMUL R10, R34, R40 ","1","1","1","1260","40000","40000","31","31","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0x7c75872b0520","      DMUL R6, R40, R32 ","49","49","49","1260","40000","40000","31","31","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","49","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","49","0","0","0"
"0x7c75872b0530","      DADD R8, R8, -R10 ","17","16","17","1260","40000","40000","31","31","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","15","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","0","0","1"
"0x7c75872b0540","      DMUL R6, R34, R6 ","19","19","19","1260","40000","40000","31","31","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","0","0","2"
"0x7c75872b0550","      DMUL R12, R6, R4 ","34","33","34","1260","40000","40000","31","31","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","31","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","31","0","0","2"
"0x7c75872b0560","      FSETP.GEU.AND P1, PT, |R7|, 6.5827683646048100446e-37, PT ","4","3","4","1260","40000","40000","31","31","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3"
"0x7c75872b0570","      DFMA R14, R12, 6, R6 ","30","30","30","1260","40000","40000","31","31","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","29","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","29","0","0","1"
"0x7c75872b0580","      DFMA R4, R4, R14, R12 ","27","27","27","1260","40000","40000","31","31","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24","0","0","3"
"0x7c75872b0590","      DMUL R12, R34, R32 ","0","0","0","1260","40000","40000","31","31","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7c75872b05a0","      FFMA R0, RZ, -2.375, R5 ","24","23","24","1260","40000","40000","31","31","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","21","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21","0","0","2"
"0x7c75872b05b0","      DMUL R12, R12, 0.5 ","6","5","6","1260","40000","40000","31","31","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0"
"0x7c75872b05c0","      FSETP.GT.AND P0, PT, |R0|, 1.469367938527859385e-39, PT ","1","0","1","1260","40000","40000","31","31","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
